,590b8480dd09cc0011aa79cd_PM10,591ecdc251d3460011651ffa_PM10,592ca4b851d3460011ea2636_PM10,593458ddad0fa30011ea0962_PM10,5936c52aad0fa30011033d68_PM10,594c01c7be77820011792181_PM10,595178fb94f0520011e083ed_PM10,5984c712e3b1fa001069150d_PM10,5998a7bad67eb500114b7d7b_PM10,599f3364d67eb50011b85cd4_PM10,59b9030bd67eb500117a3ff2_PM10,59c7c253d67eb500117e0bf2_PM10,59d10f6f66f66a0010fde34f_PM10,59f8af62356823000fcc4610_PM10,59f8d1fb356823000fcef14c_PM10,59fe4c93d13da400100069b2_PM10,59ff7429d13da40010178baf_PM10,5a0186f603a566000f657116_PM10,5a1185849fd3c200118188b3_PM10,5a414a7cfaf306000fbb6b9b_PM10,5a524c69fa02ec000fe2a960_PM10,5a57e3692b734700103d5e5d_PM10,5a5ade44999d43001bb1eff1_PM10,5a746c9d29b729001acaa18d_PM10,5a771c8829b729001a158747_PM10,5a7ebe55398b8200117cd3ac_PM10,5a7f2eb1398b82001189eb69_PM10,5a8c3d36bc2d4100190c49ff_PM10,5a914cfabc2d410019af575a_PM10,5a915e10bc2d410019b1955c_PM10,5aa68042396417001bcc3503_PM10,5abd607d850005001b23d869_PM10,5ad02a90223bd8001989ff63_PM10,5af4b3c3223bd80019284e99_PM10,5afdcb33223bd8001995fb25_PM10,5b116f734cd32e0019d35cff_PM10,5b4898475dc1ec001b8e0747_PM10,5b4c88275dc1ec001b3c3bc6_PM10,5b5e071441718300198cc5f4_PM10,5b905c477c519100194292dd_PM10,5b9b909c7c519100194b8a98_PM10,5ba398fde62474001909bac5_PM10,5bba72b1043f3f001b38f1c3_PM10,5bd56bac6a8607001b9bca2d_PM10,5bf50e2786a6b500192f8fa6_PM10,5bf8372e86f11b001aae61a1_PM10,5bf8373386f11b001aae6280_PM10,5bf8379d86f11b001aae79d1_PM10,5bf837bf86f11b001aae7f84_PM10,5bf93b1ba8af82001afbee81_PM10,5bf93bd1a8af82001afc12e0_PM10,5bf93be1a8af82001afc156a_PM10,5bf93bf4a8af82001afc18d2_PM10,5bf93c3fa8af82001afc2a13_PM10,5bf93c42a8af82001afc2a99_PM10,5bf93d62a8af82001afc650d_PM10,5c01676accc67b001c89f9f1_PM10,5c016861ccc67b001c8a2d3b_PM10,5c01686bccc67b001c8a2eff_PM10,5c016888ccc67b001c8a3467_PM10,5c0e923e919bf8001abda1de_PM10,5c1d220a919bf8001ad93502_PM10,5c253d5e919bf8001a8b9946_PM10,5c2bca0e2c80100019218e6f_PM10,5c2bcf2f2c8010001922b051_PM10,5c30e2262c8010001936858a_PM10,5c32a21b2c8010001993c092_PM10,5c377effc4c2f3001942a94a_PM10,5c4504141b7ca80019395c8b_PM10,5c5d8176c6ca900019c8b205_PM10,5c63e867a100840019ccc9ca_PM10,5c67ef61a100840019d0afb4_PM10,5c6888e1a100840019f64119_PM10,5c7284849e675600196c6ec3_PM10,5c769694973d19001aea4806_PM10,5c8aab08922ca900191ed651_PM10,5c90e2d3922ca90019ec61b3_PM10,5ca4d598cbf9ae001a53051c_PM10,5cacc12c3680f2001b7a20f5_PM10,5cb620dfc9e9ab001a565a6c_PM10,5cbcc42d796ef6001a5b18cd_PM10,5cd5576eff898b001a1f1d04_PM10,5cd85821ff898b001af92458_PM10,5cd9440aff898b001a3ba6c4_PM10,5cec301130705e001a93b11f_PM10,5cf9874107460b001b828c60_PM10,5cfae181a1ba9f001a19d77f_PM10,5d0600b383fbe0001ad76763_PM10,5d091cf583fbe0001ab57cac_PM10,5d0b16ac83fbe0001a42d15b_PM10,5d0bc7eb30bde6001a17e29b_PM10,5d0e0ea130bde6001abb320c_PM10,5d21ecb930bde6001a74a9d5_PM10,5d22049e30bde6001a7ba656_PM10,5d2818e330bde6001a43382c_PM10,5d4e740a953683001a213b8f_PM10,5d5929a0953683001a26e017_PM10,5d5a8d95953683001a8a888e_PM10,5d6be990953683001a7b3c03_PM10,5d6d8d6b953683001af59ce2_PM10,5d6e465a953683001a2b62c7_PM10,5d78d019953683001a3ef926_PM10,5d78d78f953683001a412c22_PM10,5d821912953683001af1f77a_PM10,5d8219d2953683001af23042_PM10,5d8a549d5f3de0001a7c3509_PM10,5d8c68775f3de0001a181ff2_PM10,5d8e1cc45f3de0001a985096_PM10,5d9ef41e25683a001ad916c7_PM10,5d9f216425683a001ae684cf_PM10,5da0a27f25683a001a59271d_PM10,5da202ac25683a001ac232e9_PM10,5db731982a6cca001a6ca4ba_PM10,5dbddb15a68df4001a82fe5d_PM10,5dbf1a8ca68df4001adead33_PM10,5dc5d2d37d4ff7001ac78624_PM10,5dcbe2d1306947001a2c353f_PM10,5dd810224ec04e001a2212a3_PM10,5dda63156e5e9f001a6c8869_PM10,5ded15e22b3516001a35dad2_PM10,5df7d5ed3a2923001fa29be6_PM10,5e0089a35b8d95001a868e0f_PM10,5e02b67d475fc6001a132e36_PM10,5e07550d8c8053001a9fe669_PM10,5e078ec58c8053001ab19512_PM10,5e0ba32b7c9a10001ac5ca69_PM10,5e10d5bab0c088001bf1d26d_PM10,5e127d1fe5e60c001a89aba4_PM10
2019-12-09 16:00:00+01:00,,9.9832,1.4658333333333333,4.634166666666666,3.8975000000000004,4.77375,3.528749999999999,7.5825,3.8862500000000004,4.182456140350877,7.011666666666668,,9.72,6.895833333333332,7.900833333333334,3.9355999999999995,1.8566666666666665,3.051666666666668,3.355416666666667,,3.142916666666667,3.9956,6.397916666666666,,1.3499999999999999,8.186666666666666,4.89625,9.121304347826088,1.513333333333333,0.3336363636363636,2.0766666666666667,3.7990909090909097,,,,1.4879999999999998,5.152800000000001,3.3791666666666664,4.721304347826088,3.806250000000001,3.8020833333333335,,,2.811666666666666,4.293846153846153,3.2249999999999996,0.005000000000000001,,0.026666666666666672,5.238333333333333,,0.0,,,0.026666666666666672,11.448333333333334,0.15166666666666656,0.04833333333333335,3.491666666666667,2.6566666666666667,2.701666666666667,3.686666666666667,3.4745833333333334,5.6049999999999995,4.342083333333333,2.1045833333333333,4.0008333333333335,,2.10875,,,1.8118181818181818,3.7404166666666665,25.166,7.6000000000000005,2.544166666666667,5.716666666666666,7.429787234042554,3.7322580645161305,,,3.130357142857143,,4.323333333333333,4.199583333333333,5.907083333333333,10.803333333333335,,,,2.9756,,5.49140350877193,,4.368333333333333,3.775,,,,6.725833333333334,1.1880000000000002,5.6275,3.2616666666666667,,,4.518333333333334,,,7.62875,4.301454545454544,5.975,2.9299999999999997,,,4.0776,4.2996,6.68625,5.1984,,9.7388,,,,,,,,
2019-12-09 17:00:00+01:00,,9.654583333333333,1.5291666666666668,5.762800000000001,2.0749999999999997,2.6954166666666666,2.2539999999999996,8.1775,5.830800000000002,5.721754385964911,7.1092,,10.877142857142857,8.938695652173914,6.691666666666666,4.23,2.151739130434782,2.9583333333333335,4.073333333333333,,2.399166666666667,4.337500000000001,5.406250000000001,,1.4208333333333336,8.696610169491526,4.1764,3.7566666666666673,2.5866666666666664,0.28083333333333327,2.1679999999999997,3.6533333333333338,,,,1.2737499999999997,4.864166666666667,3.636666666666667,5.6825,3.1445833333333333,3.7463999999999995,,,3.3225000000000002,4.1175999999999995,2.823333333333333,0.013333333333333334,,0.026666666666666672,5.053333333333333,,0.0,,,0.008333333333333333,11.27166666666667,0.14999999999999988,0.05833333333333336,3.324999999999999,2.2950000000000004,2.9283333333333337,4.0600000000000005,3.5508333333333337,4.966842105263158,2.7291999999999996,1.9129166666666662,3.2660869565217387,,2.1208333333333336,,,2.1263636363636365,4.621999999999999,18.315714285714282,7.374545454545452,3.0764,5.935600000000001,6.329166666666666,3.262162162162162,,,1.7735849056603776,,3.3928000000000016,4.381666666666667,5.226521739130435,8.893333333333334,,,,3.1337499999999996,,7.2210714285714275,,3.5262500000000006,4.265,5.238461538461538,,,6.2303999999999995,1.2617021276595743,5.951999999999999,3.243333333333334,,,5.113199999999999,,,6.792800000000001,4.69509090909091,7.075000000000001,8.894166666666669,,,4.47625,5.206521739130435,4.9963999999999995,4.378749999999999,,9.168749999999998,,,,,,,,
2019-12-09 18:00:00+01:00,,4.8628,1.3688,5.162083333333334,3.443333333333333,2.707272727272727,8.160833333333333,7.231666666666666,3.8378260869565217,4.539818181818182,7.076521739130436,,8.4525,4.2370833333333335,5.913333333333334,4.046666666666666,2.2800000000000002,2.541666666666666,2.707083333333333,,3.478181818181818,3.8095833333333338,6.88375,,1.2384615384615385,8.51,3.0120833333333334,5.295652173913043,2.1599999999999997,0.23916666666666672,1.8837500000000003,4.1225,,,,1.009047619047619,4.795416666666667,2.7429166666666673,4.052500000000001,3.3949999999999996,4.626249999999999,,,2.8416666666666672,4.5192000000000005,2.863333333333333,0.5650000000000001,,0.031666666666666676,5.766666666666668,,0.0,,,0.011666666666666665,10.566666666666666,0.15833333333333324,0.08166666666666664,3.0666666666666678,3.155,2.3783333333333343,3.193333333333333,4.414166666666667,3.8065000000000007,2.1341666666666668,1.7556,4.379166666666667,,4.753333333333332,,,3.9083333333333337,3.9220833333333336,9.797333333333336,7.195000000000002,2.9187499999999997,4.234166666666666,6.658333333333332,2.7473684210526317,,,2.858181818181818,,3.672083333333333,4.875238095238095,5.622916666666668,9.315833333333332,,,,2.0220833333333332,,4.756428571428572,,3.5700000000000003,3.830833333333333,11.877499999999998,,,4.914166666666666,1.091111111111111,5.260434782608695,3.593333333333333,,,5.850434782608697,,,6.427916666666666,4.454727272727271,5.375,3.491666666666667,,,3.3913043478260865,4.877826086956523,3.959583333333333,4.127826086956521,,8.284166666666666,,,,,,,,
2019-12-09 19:00:00+01:00,,8.685833333333333,1.3013043478260868,4.597499999999999,3.9025,3.5508333333333337,3.385833333333333,14.016666666666666,6.282083333333332,5.066181818181819,6.986086956521739,,11.889999999999999,4.192608695652174,8.9475,4.515833333333333,2.4412499999999997,3.651666666666666,3.795833333333333,,5.9785714285714295,8.23875,9.216666666666667,,1.2133333333333332,26.421666666666667,4.665000000000001,4.379565217391304,3.601666666666667,0.26166666666666666,2.7808333333333337,4.530833333333333,,,,2.3952173913043477,5.499999999999999,4.48625,3.7726086956521736,4.376250000000001,4.971666666666666,,,3.4766666666666666,8.1144,4.396666666666666,0.2399999999999998,,0.036666666666666674,8.471666666666668,,0.0,,,0.013333333333333332,36.94000000000002,0.1566666666666666,0.0666666666666667,4.19,4.335,1.421666666666666,7.511666666666667,6.778695652173913,5.3431578947368426,3.0895652173913044,1.7149999999999999,6.719565217391303,,5.261304347826087,,,3.5963636363636367,3.4670833333333326,7.628,8.616363636363635,3.484166666666667,6.913599999999998,8.417391304347827,2.491111111111111,,,4.010714285714285,,6.978333333333333,5.847083333333333,7.773478260869565,18.870416666666667,,,,2.612083333333333,,5.482181818181818,,5.197916666666667,5.696363636363636,6.789583333333333,,,7.760833333333333,1.827659574468085,8.046666666666669,6.586315789473684,,,6.6725,,,8.584166666666667,3.5365454545454544,7.7250000000000005,4.6275,,,3.7017391304347833,3.735909090909091,7.49521739130435,6.031304347826086,,9.921739130434782,,,,,,,,
2019-12-09 20:00:00+01:00,,14.297500000000001,1.4664,5.05125,7.163333333333333,7.259583333333333,8.326956521739131,18.4544,9.38,16.078571428571436,7.0252,,15.188571428571427,6.51875,7.092500000000001,8.059583333333332,3.310416666666667,7.066666666666668,6.544583333333333,,11.58086956521739,11.550833333333335,15.698399999999998,,2.484166666666667,27.23166666666666,5.5425,5.704,7.471666666666667,0.27499999999999997,4.510416666666667,9.284166666666668,,,,4.604117647058823,7.287499999999999,8.02625,6.410833333333334,7.5472,7.463333333333334,,,6.105,16.502,6.388333333333333,0.11166666666666662,,0.023333333333333334,12.586666666666664,,0.0,,,0.006666666666666667,15.658333333333333,0.15833333333333324,0.07666666666666666,6.748333333333335,6.155000000000002,1.2266666666666661,11.013333333333337,10.192083333333331,8.0665,4.960800000000001,3.7325,10.142173913043477,,6.306666666666668,,,5.202727272727273,8.9684,17.652666666666665,17.6275,5.799999999999998,12.349583333333333,12.010416666666664,2.468085106382979,,,4.905357142857143,,14.589999999999996,10.797916666666667,11.88,27.03958333333333,,,,5.2216,,12.351724137931033,,8.173200000000001,11.295833333333333,4.0972,,,10.042916666666667,3.2346938775510203,12.424799999999998,,,,11.3764,,,15.437500000000002,6.5508928571428555,12.55,6.109090909090909,,,6.08125,8.9576,11.976399999999998,11.807599999999997,,17.40625,,,,,,,,
2019-12-09 21:00:00+01:00,,18.942916666666665,3.439285714285714,4.783636363636364,9.906666666666665,10.38541666666667,10.48,24.875000000000004,14.528260869565221,17.614642857142858,7.087499999999999,,19.93285714285714,9.284583333333334,7.926363636363636,12.953333333333333,4.50125,10.748333333333335,8.363043478260868,,14.88173913043478,17.525833333333335,20.63625,,4.453846153846154,25.79666666666666,7.444799999999999,,11.366666666666665,0.3000000000000001,7.595416666666665,12.541666666666666,,,12.155714285714284,7.916363636363636,11.107916666666666,11.026799999999998,10.304999999999998,10.896250000000002,11.010833333333332,,,7.1499999999999995,19.087083333333336,8.93,0.06000000000000002,,0.040000000000000015,18.303333333333338,,0.0,,,0.011666666666666665,11.238333333333335,0.15499999999999992,0.07833333333333332,9.475,8.753333333333332,1.015,15.921666666666669,15.303478260869566,11.379,6.769130434782609,5.3933333333333335,13.744347826086956,,5.802916666666667,,,8.093636363636362,13.170833333333333,22.235000000000003,23.852000000000004,9.907727272727271,15.756399999999996,17.528888888888886,2.8739130434782605,,,7.450877192982453,,22.644583333333333,16.2076,19.285833333333336,28.28304347826087,,,,9.209999999999999,,18.91571428571428,,10.351666666666668,16.923333333333336,4.050416666666666,,,14.638333333333337,4.925000000000002,17.15875,,,,15.640416666666665,,,22.5896,9.563703703703705,16.27500025,10.522499999999999,,,8.983199999999998,12.65125,19.219166666666663,15.845833333333331,,15.904166666666667,,,,,,,,
2019-12-09 22:00:00+01:00,,20.76875,4.6476,,10.860000000000001,12.222500000000002,16.064583333333335,24.27291666666667,16.5696,15.708545454545455,6.9866666666666655,,19.84714285714286,11.815652173913042,11.0625,14.035416666666663,4.615000000000001,10.05166666666667,8.675833333333333,,13.0868,20.10375,24.370833333333326,,4.431666666666667,22.584999999999997,8.542083333333332,,9.610000000000001,0.18454545454545454,8.600434782608696,14.652727272727274,,,13.33625,9.437500000000002,11.168750000000001,12.995416666666664,12.457500000000001,12.207499999999996,11.819166666666668,,,,18.549599999999995,8.909999999999998,0.04333333333333334,,0.023333333333333334,19.950000000000006,,0.0,,,0.005000000000000001,8.395,0.1649999999999999,0.075,10.548333333333336,9.511666666666667,0.9949999999999999,16.89833333333333,15.731200000000001,12.947,7.705416666666667,5.085000000000001,12.814166666666667,,6.510416666666667,,,11.281818181818183,15.10291666666667,23.814,23.919999999999995,11.137916666666667,20.53375,19.389361702127662,2.6511627906976742,,,7.398214285714286,,25.20875,17.53739130434783,20.772608695652174,30.013333333333332,,,,9.365416666666667,,23.024745762711866,,12.635833333333336,13.955833333333333,5.73875,,,16.74625,4.85217391304348,20.570833333333333,,,,18.397083333333335,,,29.161666666666665,12.436964285714284,20.725,13.019999999999998,,,13.146666666666667,15.62666666666667,21.682916666666667,15.055416666666668,,22.43875,,,,,,,,
2019-12-09 23:00:00+01:00,,14.734583333333333,4.723478260869566,,8.679166666666667,14.884347826086955,17.742499999999996,22.8025,18.543043478260874,17.862500000000004,6.890833333333334,,22.00875,11.462916666666667,8.620000000000001,17.073333333333334,4.685833333333334,10.21166666666667,8.118333333333334,,15.792608695652172,14.723750000000003,21.69083333333333,,7.4975,22.313333333333333,8.267916666666666,,8.615000000000002,0.4275,7.506250000000001,14.067499999999997,,,12.758695652173913,10.753157894736843,11.355416666666665,11.849166666666669,12.893478260869566,13.041249999999998,14.805000000000001,,,,17.878,8.068333333333335,0.23599999999999988,,0.031666666666666676,22.25,,0.0,,,0.006666666666666667,7.146666666666669,0.20666666666666655,0.0916666666666666,9.596666666666668,9.343333333333332,1.0366666666666666,15.688333333333336,19.28521739130435,13.201052631578946,5.9195652173913045,4.7034782608695656,11.921304347826087,,5.2578260869565225,,,9.577272727272726,13.553333333333336,22.918666666666663,19.645,15.360434782608701,21.285200000000003,21.42391304347826,3.040909090909091,,,6.201818181818181,,25.35083333333333,15.74086956521739,21.938750000000002,30.651250000000008,,,,9.280416666666667,,22.365370370370375,,13.899583333333332,13.49909090909091,4.545416666666666,,,,4.438636363636365,18.789166666666667,,,,17.70375,,,29.5896,13.80111111111111,25.25,10.678333333333333,,,14.253913043478262,12.613750000000001,22.155909090909088,15.872083333333329,,24.012916666666666,,,,,,,,
2019-12-10 00:00:00+01:00,,14.420399999999997,2.9739999999999998,,13.503076923076922,19.94708333333333,18.727600000000002,22.738799999999998,20.039200000000005,19.574035087719302,6.928,,22.724285714285717,11.313749999999999,9.360833333333334,18.9472,5.49125,11.124999999999998,9.2175,,16.446399999999997,15.288800000000002,18.8968,,8.916923076923078,23.068333333333328,9.0252,12.409285714285714,9.883333333333335,0.23333333333333336,11.220833333333331,18.131666666666664,,,13.282,12.037499999999996,10.481666666666667,13.85,15.981200000000001,15.131199999999994,15.93,,,,19.4508,9.083333333333336,0.014999999999999998,,0.026666666666666672,27.189999999999998,,0.0,,,0.01,5.9766666666666675,0.22333333333333324,0.08833333333333329,11.42,11.006666666666666,1.3266666666666667,18.10666666666667,23.312400000000004,14.667000000000002,6.7151999999999985,6.336400000000002,13.067916666666664,,3.8870833333333334,,,5.783636363636363,13.9584,25.650666666666663,,16.27,24.312499999999996,24.389361702127662,2.8347826086956522,,,7.8357142857142845,,21.661250000000006,16.290416666666665,26.780434782608694,32.663333333333334,,,,9.800416666666669,,26.064310344827575,,14.348399999999996,12.119166666666665,6.161599999999998,,,,6.2468085106382985,19.377600000000005,,,,19.3756,,,30.2625,16.274285714285714,22.0,9.747272727272728,,,16.9216,15.859583333333333,27.588695652173918,17.2296,,16.68833333333333,,,,,,,,
2019-12-10 01:00:00+01:00,,15.24,2.7720833333333332,,12.824545454545454,19.856521739130432,20.27260869565217,23.225000000000005,22.120833333333337,17.338148148148143,7.644347826086958,,24.942857142857143,11.189565217391305,8.847499999999998,20.84208333333333,6.584166666666667,12.565000000000001,10.276250000000003,,16.84565217391304,15.867916666666664,19.90666666666667,,9.956363636363635,22.49666666666667,9.473750000000003,13.23608695652174,10.966666666666663,0.2166666666666667,9.446521739130434,19.809166666666666,,,15.830833333333329,13.421428571428569,,13.471666666666666,16.658636363636365,15.236521739130435,17.413750000000004,,,,22.597599999999993,9.57833333333333,0.08333333333333333,,0.023333333333333334,29.566666666666674,,0.0,,,0.014999999999999998,5.550000000000002,0.24333333333333332,0.09666666666666664,12.655000000000001,11.523333333333339,1.5616666666666665,19.86666666666667,23.504782608695653,16.065000000000005,7.240833333333335,5.2320833333333345,15.050869565217386,,3.3095652173913037,,,10.498333333333333,15.921249999999999,24.402857142857147,,18.631666666666668,24.306800000000006,26.395744680851063,3.058974358974359,,,9.02142857142857,,21.222916666666666,17.86217391304348,27.497916666666665,35.38695652173913,,,,8.831999999999999,,28.674716981132075,,16.76125,13.160833333333331,4.945833333333334,,,,6.526666666666666,20.59291666666667,,,,19.20625,,,33.21920000000001,17.06981481481481,26.900000249999998,11.719166666666666,,,16.9,16.465833333333332,28.202916666666667,19.42083333333333,,20.25875,,,,,,,,
2019-12-10 02:00:00+01:00,,15.954166666666667,2.728695652173914,,16.529999999999998,19.1525,19.792916666666667,23.656666666666666,21.34285714285714,17.904909090909086,7.0384,,26.888571428571424,14.058260869565217,9.979999999999999,20.97333333333333,6.420833333333333,12.305,10.648333333333333,,17.971250000000005,16.955,19.506086956521738,,11.9925,21.72166666666666,8.68625,13.375652173913043,11.59833333333333,0.325,9.91,19.361666666666668,,,14.050416666666665,14.754347826086958,,13.576666666666666,17.65636363636364,15.705652173913046,19.09130434782609,,,,20.985,9.756666666666666,0.11833333333333335,,0.011666666666666665,30.181666666666665,,0.0,,,0.016666666666666666,4.541666666666665,0.25,0.09499999999999995,12.353333333333335,12.081666666666667,1.8683333333333336,19.773333333333333,24.524166666666662,16.36736842105263,7.494583333333332,5.497391304347826,14.747500000000002,,2.6895833333333337,,,9.416363636363634,15.18125,23.926666666666666,,19.43739130434782,24.876666666666665,27.587499999999995,2.9736842105263164,,,10.344642857142858,,19.01875,20.385833333333338,28.190000000000005,34.905833333333334,,,,11.526666666666667,,28.80074074074075,,16.974166666666665,14.6875,3.92625,,,,7.47391304347826,21.35391304347826,,,,21.999166666666667,,,33.96666666666667,16.297454545454546,26.550000000000004,12.693333333333335,,,17.826666666666664,17.105833333333333,31.318749999999998,19.895217391304346,,18.19347826086957,,,,,,,,
2019-12-10 03:00:00+01:00,,15.199583333333331,2.650434782608695,,12.970833333333333,17.481304347826086,18.507916666666667,23.33333333333334,19.79833333333333,17.723333333333333,7.0465217391304344,,23.325,12.269166666666665,10.816363636363635,19.562083333333334,6.448749999999998,11.664999999999997,9.38608695652174,,18.079583333333336,16.295,19.690833333333334,,11.651538461538463,19.176666666666666,9.2675,12.053043478260868,10.286666666666669,0.17272727272727273,9.504583333333333,18.75090909090909,,,13.140869565217391,13.881599999999999,,14.60875,17.285217391304347,15.74666666666667,15.534583333333332,,,,20.62666666666666,9.134999999999998,0.011666666666666665,,0.008333333333333333,28.883333333333333,,0.0,,,0.025000000000000005,3.945,0.2516666666666666,0.09999999999999995,12.411666666666667,11.335000000000004,1.9216666666666669,19.473333333333336,22.630869565217385,16.095000000000002,6.420416666666667,5.345416666666666,14.027391304347827,,2.5913043478260867,,,9.325454545454544,16.31375,23.615333333333336,,17.916666666666668,24.815199999999994,26.417021276595747,2.9999999999999996,,,7.84909090909091,,17.79625,18.09304347826087,25.73956521739131,30.795652173913048,,,,11.0325,,28.492321428571426,,17.842499999999998,13.684545454545457,3.8573913043478267,,,,5.478260869565218,18.647916666666664,,,,21.58304347826087,,,32.122,16.444629629629627,25.474999750000002,12.933333333333335,,,18.24304347826087,14.785416666666668,28.71958333333333,19.35625,,18.425833333333333,,,,,,,,
2019-12-10 04:00:00+01:00,,12.342083333333333,2.4187499999999997,,11.810833333333335,13.030833333333335,16.334999999999997,18.061249999999994,17.329166666666666,13.406607142857142,7.1225,,21.25,10.32217391304348,12.813333333333334,16.19333333333333,5.5804347826086955,10.313333333333333,8.690434782608696,,13.912173913043477,13.394166666666669,16.063913043478262,,8.672500000000001,12.715000000000002,8.026666666666669,11.047391304347823,9.436666666666666,0.13916666666666666,9.234166666666665,15.486666666666665,,,12.3175,10.815833333333332,,10.26375,14.157083333333334,13.72333333333333,14.162500000000001,,,,17.814799999999998,8.128333333333332,0.005000000000000001,,0.016666666666666666,24.231666666666666,,0.0,,,0.025000000000000005,3.276666666666666,0.26333333333333336,0.09833333333333326,10.453333333333337,9.924999999999995,2.151666666666667,15.740000000000002,19.712499999999995,13.037368421052633,6.5637500000000015,5.561666666666665,11.251666666666667,,2.269166666666667,,,10.387272727272727,12.055833333333334,21.258,,14.65695652173913,20.753333333333334,22.625,3.038775510204081,,,7.635185185185183,,14.77583333333333,15.030434782608696,21.89125,27.528750000000002,,,,9.433749999999998,,22.15421052631579,,14.789583333333333,10.790000000000001,3.9140909090909095,,,,5.604255319148937,17.216,,,,15.541199999999998,,,26.335833333333337,13.994107142857137,21.5,10.183333333333334,,,12.61625,14.112499999999999,24.950833333333335,16.55625,,18.24416666666667,,,,,,,,
2019-12-10 05:00:00+01:00,,13.590399999999999,2.3092000000000006,,10.566153846153846,14.162083333333333,17.410000000000004,18.377599999999997,17.241200000000003,14.472982456140352,6.983333333333334,,21.99571428571429,11.242916666666666,15.185833333333335,16.652800000000003,5.319166666666669,9.501666666666669,8.554583333333333,,15.166666666666671,13.1948,14.7664,,7.478333333333334,10.083333333333332,8.624400000000001,11.277916666666664,9.941666666666668,0.16666666666666666,10.152399999999998,16.404166666666665,,,12.808749999999998,11.524583333333334,,11.394166666666663,14.810416666666669,13.71208333333333,13.629600000000003,,,,18.803461538461537,8.856666666666664,0.008333333333333333,,0.0033333333333333335,24.801666666666673,,0.0,,,0.02833333333333334,3.096666666666666,0.26500000000000007,0.10166666666666661,10.488333333333335,9.458333333333336,2.1333333333333333,16.83,18.31958333333333,13.073500000000001,7.312500000000001,3.9415999999999998,13.239999999999995,,2.03625,,,8.174545454545456,13.514583333333334,20.644615384615385,,13.798333333333334,20.369600000000002,23.706122448979595,2.908695652173912,,,7.069642857142859,,15.096250000000003,14.64875,23.87608695652174,29.077916666666667,,,,8.923333333333334,,22.413508771929827,,13.139166666666666,9.149166666666666,5.798333333333335,,,,4.6886363636363635,17.632800000000003,,,,16.47375,,,25.739999999999995,14.027454545454546,21.44999975,10.841666666666667,,,13.654166666666667,13.521600000000001,27.813333333333333,15.7084,,15.354583333333332,,,,,,,,
2019-12-10 06:00:00+01:00,,13.047083333333333,2.070416666666666,,8.461666666666668,16.832916666666666,13.914782608695653,17.992500000000003,19.056666666666665,15.35017857142857,6.957916666666667,,23.724285714285713,8.824166666666668,17.055833333333336,15.703181818181816,5.557826086956522,9.221666666666668,7.965833333333333,,15.124583333333334,14.601249999999995,25.153333333333336,,6.673076923076924,8.871666666666666,8.968695652173912,10.24304347826087,9.405084745762714,0.17272727272727273,11.42,15.883636363636363,,,13.01,10.716818181818184,,11.940416666666666,14.613478260869563,14.257916666666665,14.669583333333334,,,,19.542499999999997,8.981666666666667,0.0033333333333333335,,0.01,24.749999999999996,,0.0,,,0.02833333333333334,3.5600000000000005,0.27166666666666683,0.10999999999999993,10.478333333333333,9.640000000000002,2.081666666666666,18.086666666666666,18.788260869565217,13.986315789473682,7.11695652173913,4.759583333333333,12.71608695652174,,1.8724999999999998,,,6.441818181818181,13.270833333333336,19.22714285714286,,16.55666666666667,22.259166666666673,23.86458333333333,2.8826086956521744,,,6.987499999999998,,15.675833333333332,15.000869565217393,23.907826086956526,28.927916666666672,,,,9.793333333333335,,23.553571428571427,,15.114583333333334,12.81,3.5604166666666672,,,,5.708510638297874,19.207916666666666,14.097222222222221,,,17.617500000000003,,,26.676666666666666,14.350909090909095,22.84999975,12.618181818181817,,,14.44272727272727,14.225000000000003,26.81904761904762,17.202173913043474,,15.586250000000001,,,,,,,,
2019-12-10 07:00:00+01:00,,15.218749999999998,2.5813043478260873,4.804166666666666,13.030909090909091,16.20958333333333,17.773200000000003,20.860416666666666,18.992173913043473,14.87875,6.896249999999999,,25.40857142857143,11.36,18.58090909090909,15.232499999999996,5.101666666666666,9.976666666666665,8.866249999999999,,15.097826086956522,16.08208333333333,18.769583333333333,,6.3983333333333325,6.725000000000003,8.223333333333333,11.207826086956523,9.346666666666668,0.13333333333333333,9.065833333333332,17.12363636363636,,,12.19041666666667,11.782916666666667,,11.622500000000002,15.500833333333333,14.55375,14.838333333333331,,,,19.721199999999996,9.667796610169493,0.006666666666666667,,0.011666666666666665,25.308333333333334,,0.0,,,0.02,7.975,0.2616666666666667,0.11206896551724131,10.673333333333337,10.441666666666668,2.016666666666667,17.441666666666663,18.89,14.817368421052633,7.355,4.134583333333334,17.531250000000004,,6.738333333333333,,,10.1775,13.792916666666668,21.637142857142855,,15.815833333333336,22.731200000000005,25.253333333333334,3.548484848484848,,,7.492727272727272,,18.14916666666667,16.332727272727272,24.32739130434783,33.21434782608695,,,,10.196250000000003,,24.10017241379309,,14.139565217391304,11.454999999999998,3.70875,,,,4.885106382978724,18.94125,13.495416666666669,,,17.13625,,,29.7992,14.687272727272726,24.5999995,9.566666666666668,,,16.394583333333333,12.735416666666671,26.792500000000004,16.94125,,20.172083333333337,,,,,,,,
